txHash,blockTimeUnix,changeType,ISC Balance Change,prevBalance,newBalance
5TTHbfDBBEN5qb7zcRPqbKDrWS4JAXziqByMv9PxhwucmdKf8aXHoGAJpMFrBe5Vi1drwZQSrc5Zfm6jNG74VVRK,1680147987,dec,-3.210356,12807.59291,12804.382554
5h4fo7Yv6J9ey6ponhg2KdJDjBBHsodLTHz4o5f5K9GxjPcgAMTnDz77oUiwQ5rAuC1Tu4yqEgbej38Djx4TJoaq,1680147985,dec,-3.210474,12817.224213,12814.013739
AxjSkBB2fPpS543gAAYkAF7xbEPHHKWYWFY1nzPqoHVL3J6TD8s4z1PXqHRfGUoLwuhASGvi7yEovStrB6oJYqb,1680147975,dec,-3.210513,12820.434726,12817.224213
4kKUiGLiET2eaeEYrxqih2gLJdaRSE6RPcTRhjmLF8wWyYmm4qWf2KFVNdZiHwopA1qSq3Bic8eV4YfKf5tcs8vq,1680147968,dec,-3.210631,12830.066501,12826.85587
2GG3wzMdKtv3kdbhdZ72n2tYg8sDHWaV1GBEvRzrBtMNvi36FEDJhhwyFc93JYyyJ1etzFmAjiDysAaiSULVzVnd,1680147968,dec,-3.210592,12826.85587,12823.645278
35XxV5QDuNYGLbj2kC2gxZwvA2V3c8GhyJ91MXJCi3wyDg37dpMnJpVKWNNNLMY8jwwGPKPsQP9Kz84Ee8wsFtGe,1680147968,dec,-3.210552,12823.645278,12820.434726
B3K9SXphYtSBjDFyUiUxjEELWqs2TNeyQ4YV2VFxXnSiuDvyfoLs5zu5ptzF4vaVHcr6cHD3fbQsXvUSfV85frE,1680147964,dec,-3.210749,12839.698629,12836.48788
3cmtnDWpBsFizFHMSfq3FCgrXbB7qe4sxzuxLcmLsU8k2g1woMFrjTskXoKt86vfQXRJSMBNVvjkRRKeZ62v5oWt,1680147964,dec,-3.210709,12836.48788,12833.277171
wTQw5WP5hTZNV33fFRbEjQt35L9dzRJX8H9FykvwfeLTfRGHH1rwCHeD7MYKMoKY4Zj6LFko49tek1f7rBFRbEo,1680147964,dec,-3.21067,12833.277171,12830.066501
2xVyHqwsM6vyWyQ2i4Dx5jdbQXBbbNFbn4c7Y4SCGTPtcQaUXUb6yepNttsqsTo1YzCXnzHh3626kx8SHoWw9AaE,1680147830,dec,-101.289412,12940.988041,12839.698629
xHhp1ZWJgzXHKdzekjSZymczDD642tmy9q6MRe3jemKa4i6VwobsabSQKYZWjsYUjKCDMpdAitVmpJKTShnXoWy,1680147829,dec,-0.475537,12941.463578,12940.988041
22cdXBb8BaHuafwAyDPZxXdLrnsXhMzPGTLGjqvc7oitLWbZVdbdJ5QnUHJygiEZB5PS8rSppLPr1zqjTYAb5BoN,1680147828,dec,-1.145306,12942.608884,12941.463578
GsumoWyr6dPaDkQixnLQSRFkqrJzHFcmJYzaz6rmdkQCNaQa1Nz1HGBdKbL3qUE6Xhvytdwxf96texdXG6BJgZZ,1680147813,dec,-3.212048,12945.820932,12942.608884
4RmxTdHXybqfuC1ssq5pwCt5eVLoV5kGwJEGc1mu8DuB2YxHB3rdRo8SdjoYvtzU1tkDD2npdXG8e61Um7ALZfiT,1680147800,dec,-3.212126,12952.245145,12949.033019
3J9rjtWjcvLN4opxBL3Fc6HCFpz98MP9xJmMqfctPbvNyA3U8uthWY1PjTsDyUhpSjGka8EJo7GLBKrdDBi66zHg,1680147800,dec,-3.212087,12949.033019,12945.820932
3FSELYTYJjJGqMAt4m7gKTHGWaVo493dVkuLMFsEsEBBwN6xHTQ5kVkMpGivPijWMuGXHLh8KSsKkmWt7aDgMS1t,1680147799,dec,-3.212205,12958.669516,12955.457311
3orWgHVT1n26jYusHvkygGMM7QhNosXb1EBaHH79w2LN55L2G436r3Bk4S6MwpPT6hkMoFexY9ZjDccCTUCXQSLc,1680147799,dec,-3.212166,12955.457311,12952.245145
3jAAuvzbSH9Hzp74Vu5TicrUVN7C2UUp6h4DyaH7fQYiuTNBc3SwSRAh7FM8HLXjZ5idRG5ptrmHL7rnKyfMmRyW,1680147797,dec,-3.212244,12961.88176,12958.669516
53N8GiHWdcCAPMEJYMBTWoeTbxFsWkofjjdZc6z6ct4PBnei8BhFnEraKmXZ1M6GtSmqHzRUgNC9ANE6A4tWDuuX,1680147759,dec,-3.212323,12968.306367,12965.094044
3Rp7dXfLmJh9Apf1kA4wNgy4U1eNYewsa2S7AhkVMZHLqaVTx3oXaUWGoi4jYzE3TwynMrPgCZGF4PHWq4uYgrSr,1680147759,dec,-3.212284,12965.094044,12961.88176
5DcE6Z71Q2h6tCoZ6a21NuREMgkikLeQbnw6yRuv4v68ntTUTsSoPMTpmcQetMg5fXMptz7qFuhpa818Bvt8NaoS,1680147757,dec,-3.212362,12971.518729,12968.306367
5WybWfxUir6ci5rTZxTAJi4RNV5tkzeHxC2Z2UDQ4DVTH1KiKNdx4JudGixzWityzh3K1tjjh5YcSW5yWvtTcWhs,1680147755,dec,-3.21248,12981.156052,12977.943572
5RPsqFUvkjWNbZeJfDjRXaLgKPyp2Rpirn9unRJTaPBmQq7SWTFRgrqyfYcSbez3ZMrnpiJd3dMs4XMBMfWUp8e3,1680147755,dec,-3.212441,12977.943572,12974.731131
5wRbKf4wauAAqfcKN44scVdrYay7fPiwZ6C5tTUQmM1eUd3yqHHJCgMJDfT8GWzWYAk5YPz4HyKxB7woD3WBDHaj,1680147755,dec,-3.212402,12974.731131,12971.518729
25UW9Sd27qLwCwdhtTm1pHyNL6YYSrjngopFhPKpoezuSTc11ZCwYea6XfkUspDaVyLPF7nGju2Wgo9hh22se4yZ,1680147752,dec,-30.457918,13014.82649,12984.368572
4iraWWVKYtiEzh7N8jbmuKL99XsEGWevCwBjgSpPe1wr6SVU7Ezdeb4XeHTq4ZzccGvQw84oRnzuc6CoQWsCRum,1680147752,dec,-3.21252,12984.368572,12981.156052
5WSHUv3Dp5q4eEhxDDLQyLrsCqWFHBUuoM778ARAKjc2TCkYJVJykbtMS2GT4xPFF2wGL66ku8ZRoBYQ4ooSkKsh,1680147751,dec,-3.212932,13018.039422,13014.82649
44Vg2X2Btc2H8q4AtrVJ6z3rRAm35wSmpsEVc6iM8okec9oSy2etNFLX5V5mxtLcSMQAsyN4y3weZKb3xkC2xfgG,1680147749,dec,-3.21305,13027.678453,13024.465403
